689	やる	やる	하다 ＝する
690	柔らかい	やわらかい	부드럽다
691	ゆうべ	ゆうべ	어제 저녁. 어젯밤
692	有名な	ゆうめいな	유명한
693	-行き	ゆき	-행
694	輸出	ゆしゅつ	수출
695	輸入	ゆにゅう	수입
696	指輪	ゆびわ	반지
697	夢	ゆめ	꿈
698	揺れる	ゆれる	흔들리다
699	酔い	よい	취함. 취기. 멀미
700	用意	ようい	준비. 대비
701	用事	ようじ	볼일. 용건
702	汚れる	よごれる	더러워지다
703	予約	よやく	예약
704	寄る	よる	들르다. 접근하다. 다가가다
705	喜ぶ	よろこぶ	기뻐하다
706	よろしい	よろしい	いい보다 더 공손한 말. 좋다
707	立派な	りっぱな	훌륭한
708	理由	りゆう	이유
709	利用	りよう	이용
710	旅館	りょかん	여관
711	旅行	りょこう	여행
712	留守	るす	외출하고 집에 없음. 부재중
713	零	れい	영. 제로
714	冷蔵庫	れいぞうこ	냉장고
715	冷房	れいぼう	냉방
716	歴史	れきし	역사
717	レコード	レコード	레코드. 기록
718	列車	れっしゃ	열차
719	レベル	レベル	레벨. 수준
720	レポート	レポート	리포트. 보고서
721	練習	れんしゅう	연습
722	連絡	れんらく	연락
723	廊下	ろうか	복도
724	老人	ろうじん	노인
725	ワイシャツ	ワイシャツ	와이셔츠
726	沸かす	わかす	(물을) 끓이다
727	沸く	わく	(물이) 끓다
728	訳	わけ	뜻. 까닭. 사정
729	わざわざ	わざわざ	일부러. 모처럼
730	忘れ物	わすれもの	물건을 깜박 잊고 옴 또는 그 잊은 물건
731	忘れる	わすれる	잊다. 잊어버리다
732	私	わたくし	わたし보다 더 공손한 말. 저
733	渡る	わたる	건너다. 건너가다
734	笑う	わらう	웃다
735	割る	わる	나누다. 깨뜨리다
736	割れる	われる	갈라지다. 깨지다
737	ワンピース	ワンピース	원피스
